145.494995,15
145.686996,16
146.039993,17
146.487991,0
147.192993,1
147.560989,2
148.089005,3
148.488998,4
148.824997,5
149.065002,6
149.192993,7
149.304993,8
149.513,9
149.768997,10
150.248993,11
150.92099,12
151.240997,13
151.625992,14
152.106003,15
152.778,16
152.985992,17
153.179001,0
153.514999,1
153.962997,2
154.714996,3
155.147003,4
155.64299,5
156.042999,6
156.395004,7
157.067001,8
157.514999,9
157.979004,10
158.442993,11
158.778992,12
159.130997,13
159.626999,14
160.251999,15
160.699997,16
161.020004,17
161.451996,0
162.155991,1
162.699997,2
163.147995,3
163.531998,4
163.85199,5
164.444,6
164.79599,7
165.227997,8
165.916,9
166.26799,10
166.651993,11
167.115997,12
167.85199,13
168.539993,14
169.020004,15
170.636002,16
171.067993,17
171.276001,0
171.595993,1
171.819992,2
172.059998,3
172.283997,4
172.507996,5
172.731995,6
172.955994,7
173.195999,8
173.451996,9
173.675995,10
173.931992,11
174.171997,12
174.412003,13
174.604004,14
174.875992,15
175.115997,16
175.356003,17
175.595993,0
175.819992,1
176.043991,2
176.283997,3
176.507996,4
176.763992,5
176.987991,6
177.195999,7
177.403992,8
177.660004,9
177.884003,10
178.155991,11
178.315994,12
178.459991,13
178.571991,14
178.68399,15
178.779999,16
178.90799,17
179.003998,0
179.147995,1
179.259995,2
179.373001,3
179.485001,4
179.628998,5
179.724991,6
179.869003,7
179.964996,8
180.108994,9
180.220993,10
180.36499,11
180.47699,12
180.604996,13
180.701004,14
180.845001,15
180.957001,16
181.084991,17
181.181,0
181.30899,1
181.404999,2
181.548996,3
181.772995,4
181.884995,5
182.013,6
182.125,7
182.268997,8
182.397003,9
182.541,10
182.780991,11
182.89299,12
183.00499,13
183.052994,14
183.181,15
183.373001,16
183.692993,17
183.981003,0
184.205002,1
184.412994,2
184.604996,3
184.748993,4
185.037003,5
185.356995,6
185.612991,7
185.932999,8
186.300995,9
186.684998,10
187.229004,11
187.692993,12
188.380997,13
188.764999,14
189.117004,15
189.597,16
190.348999,17
190.684998,0
190.988998,1
191.468994,2
192.173004,3
192.380997,4
192.604996,5
192.845001,6
193.084991,7
193.42099,8
193.772995,9
194.125,10
194.47699,11
194.780991,12
195.212997,13
195.901001,14
196.268997,15
196.621002,16
197.069,17
197.83699,0
198.205002,1
198.460999,2
198.940994,3
199.709,4
199.981995,5
200.190002,6
200.414001,7
200.621994,8
200.957993,9
201.293991,10
201.51799,11
201.774002,12
201.998993,13
202.270996,14
202.703003,15
203.438995,16
203.918991,17
204.14299,0
204.382996,1
204.606995,2
205.310989,3
205.550995,4
205.774994,5
205.983002,6
206.479996,7
207.151993,8
207.375992,9
207.584,10
207.82399,11
208.080002,12
208.464005,13
208.832001,14
209.071991,15
209.279999,16
209.487991,17
209.744003,0
210.175995,1
210.960999,2
211.345001,3
211.569,4
211.826004,5
212.065994,6
212.819,7
213.042999,8
213.28299,9
213.522995,10
213.987,11
214.64299,12
214.867004,13
215.074997,14
215.315002,15
215.554993,16
216.035995,17
216.307999,0
216.563995,1
216.916,2
217.139999,3
217.395996,4
217.587997,5
217.763992,6
217.940002,7
218.084,8
218.32399,9
218.483994,10
218.595993,11
218.707993,12
218.787994,13
218.899994,14
219.011993,15
219.139999,16
219.507996,17
219.68399,0
219.843994,1
220.179993,2
220.388,3
220.819992,4
221.028,5
221.332001,6
221.604004,7
221.860001,8
222.115997,9
222.276001,10
222.371994,11
222.595993,12
222.755997,13
222.979996,14
223.220001,15
223.507996,16
223.636002,17
223.716003,0
223.955994,1
224.244003,2
224.468002,3
225.013,4
225.237,5
225.429001,6
225.541,7
225.780991,8
225.972992,9
226.084991,10
226.244995,11
226.42099,12
226.516998,13
226.677002,14
226.916992,15
227.028992,16
227.188995,17
227.380997,0
227.47699,1
227.668991,2
227.813995,3
228.054001,4
228.246002,5
228.358002,6
228.470001,7
228.62999,8
228.837997,9
228.966995,10
229.110992,11
229.302994,12
229.382996,13
229.494995,14
229.686996,15
229.766998,16
229.942993,17
230.134995,0
230.214996,1
230.423004,2
230.679001,3
230.774994,4
230.918991,5
231.14299,6
231.462997,7
231.67099,8
231.910995,9
232.134995,10
232.231003,11
232.326996,12
232.550995,13
232.791,14
233.014999,15
233.238998,16
233.446991,17
233.654999,0
233.878998,1
234.119003,2
234.343002,3
234.550995,4
234.806992,5
235.031998,6
235.255997,7
235.464005,8
235.671997,9
235.959991,10
236.18399,11
236.40799,12
236.679993,13
236.919998,14
237.143997,15
237.367996,16
237.591995,17
237.863998,0
238.136002,1
238.343994,2
238.567993,3
238.807999,4
239.063995,5
239.287994,6
239.511993,7
239.751999,8
239.975998,9
240.199997,10
240.440002,11
240.615997,12
240.856003,13
241.063995,14
241.255997,15
241.416,16
241.720001,17
241.895996,0
242.119995,1
242.375992,2
242.567993,3
242.776001,4
242.983994,5
243.23999,6
243.479996,7
243.720001,8
244.039993,9
244.263992,10
244.360001,11
244.472,12
244.664001,13
244.903992,14
245.112,15
245.33699,16
245.576996,17
245.897003,0
246.089005,1
246.313004,2
246.552994,3
246.761002,4
246.985001,5
247.240997,6
247.449997,7
247.65799,8
247.849991,9
248.026001,10
248.25,11
248.457993,12
248.666,13
248.905991,14
249.194,15
249.386002,16
249.610001,17
249.849991,0
250.07399,1
250.330002,2
250.505997,3
250.746002,4
251.033997,5
251.274002,6
251.449997,7
251.690002,8
251.929993,9
252.153992,10
252.362,11
252.60199,12
252.826004,13
253.177994,14
253.449997,15
253.673996,16
253.945999,17
254.202011,0
254.473984,1
254.745987,2
254.953995,3
255.193985,4
255.417984,5
255.641983,6
255.897995,7
256.090027,8
256.330017,9
256.442017,10
256.618011,11
256.809998,12
257.06601,13
257.306,14
257.546021,15
257.738007,16
257.978027,17
258.202026,0
258.314026,1
258.426025,2
258.634003,3
258.84201,4
259.082001,5
259.242004,6
259.529999,7
259.722015,8
259.930023,9
260.122009,10
260.330017,11
260.570007,12
260.794006,13
261.162018,14
